fecha,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_hours,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,ciudad,provincia,region,elevacion_m
2020-09-26,23.3,28.3,20.2,0.0,0.0,4.34,20.61,15.0,Guayaquil,Guayas,Costa,10.0
2020-09-27,23.5,28.5,20.3,0.0,0.0,4.84,23.31,19.3,Guayaquil,Guayas,Costa,10.0
2020-09-28,23.2,28.4,20.5,0.0,0.0,4.77,22.87,19.2,Guayaquil,Guayas,Costa,10.0
2020-09-29,23.2,27.0,20.9,0.0,0.0,3.93,17.95,19.7,Guayaquil,Guayas,Costa,10.0
2020-09-30,23.2,28.7,20.7,0.0,0.0,4.19,19.17,19.5,Guayaquil,Guayas,Costa,10.0
2020-10-01,23.5,29.3,20.3,0.0,0.0,4.21,18.74,16.6,Guayaquil,Guayas,Costa,10.0
2020-10-02,23.5,29.8,19.9,0.0,0.0,4.76,21.99,18.4,Guayaquil,Guayas,Costa,10.0
2020-10-03,23.9,29.7,19.7,0.0,0.0,5.15,24.63,19.7,Guayaquil,Guayas,Costa,10.0
2020-10-04,23.5,27.6,21.3,0.0,0.0,3.33,14.57,15.3,Guayaquil,Guayas,Costa,10.0
2020-10-05,23.2,27.7,20.6,0.0,0.0,4.08,18.88,22.7,Guayaquil,Guayas,Costa,10.0
2020-10-06,24.4,29.8,21.3,0.0,0.0,5.03,23.58,19.2,Guayaquil,Guayas,Costa,10.0
2020-10-07,24.5,30.8,20.7,0.0,0.0,5.35,25.3,21.4,Guayaquil,Guayas,Costa,10.0
2020-10-08,23.3,28.5,20.9,0.0,0.0,4.2,19.38,21.1,Guayaquil,Guayas,Costa,10.0
2020-10-09,23.7,29.4,20.7,0.0,0.0,4.35,19.96,17.4,Guayaquil,Guayas,Costa,10.0
2020-10-10,23.5,26.7,21.2,0.0,0.0,3.39,15.3,17.7,Guayaquil,Guayas,Costa,10.0
2020-10-11,24.6,29.6,21.8,0.2,2.0,4.59,20.93,18.5,Guayaquil,Guayas,Costa,10.0
2020-10-12,24.7,30.8,21.7,0.0,0.0,4.72,20.77,22.8,Guayaquil,Guayas,Costa,10.0
2020-10-13,24.6,30.3,21.8,0.0,0.0,4.46,20.68,19.9,Guayaquil,Guayas,Costa,10.0
2020-10-14,24.2,28.0,22.2,0.0,0.0,3.49,15.51,18.4,Guayaquil,Guayas,Costa,10.0
2020-10-15,24.5,28.2,22.4,0.0,0.0,3.48,15.48,17.9,Guayaquil,Guayas,Costa,10.0
2020-10-16,24.3,28.3,22.2,0.0,0.0,3.74,16.41,18.7,Guayaquil,Guayas,Costa,10.0
2020-10-17,24.1,27.7,21.9,0.0,0.0,3.87,17.44,18.2,Guayaquil,Guayas,Costa,10.0
2020-10-18,24.5,30.2,21.6,0.0,0.0,4.92,22.6,22.9,Guayaquil,Guayas,Costa,10.0
2020-10-19,24.9,31.5,21.7,0.0,0.0,5.46,24.43,18.8,Guayaquil,Guayas,Costa,10.0
2020-10-20,24.4,29.3,21.9,0.0,0.0,4.61,20.85,18.2,Guayaquil,Guayas,Costa,10.0
2020-10-21,24.5,28.6,21.7,0.0,0.0,4.0,17.7,18.5,Guayaquil,Guayas,Costa,10.0
2020-10-22,25.2,31.4,21.7,0.0,0.0,4.78,20.78,15.8,Guayaquil,Guayas,Costa,10.0
2020-10-23,24.2,28.4,21.8,0.0,0.0,3.68,16.14,18.8,Guayaquil,Guayas,Costa,10.0
2020-10-24,24.4,30.7,21.4,0.0,0.0,4.91,22.22,21.6,Guayaquil,Guayas,Costa,10.0
2020-10-25,24.3,29.8,21.3,0.0,0.0,4.26,19.02,20.3,Guayaquil,Guayas,Costa,10.0
2020-10-26,24.1,29.4,21.6,0.0,0.0,3.68,15.58,19.7,Guayaquil,Guayas,Costa,10.0
2020-10-27,24.0,27.6,22.1,0.0,0.0,3.68,15.36,18.0,Guayaquil,Guayas,Costa,10.0
2020-10-28,24.9,31.2,20.8,0.0,0.0,5.39,24.46,18.2,Guayaquil,Guayas,Costa,10.0
2020-10-29,25.6,31.9,21.6,0.0,0.0,5.48,24.82,17.7,Guayaquil,Guayas,Costa,10.0
2020-10-30,25.1,29.3,22.3,0.0,0.0,3.52,15.26,14.5,Guayaquil,Guayas,Costa,10.0
2020-10-31,24.5,28.0,22.5,0.0,0.0,3.35,15.03,17.6,Guayaquil,Guayas,Costa,10.0
2020-11-01,24.4,29.3,21.5,0.3,3.0,4.18,19.23,19.3,Guayaquil,Guayas,Costa,10.0
2020-11-02,23.7,28.0,21.3,0.0,0.0,4.43,21.24,23.2,Guayaquil,Guayas,Costa,10.0
2020-11-03,23.7,28.1,21.1,0.0,0.0,4.17,19.54,22.3,Guayaquil,Guayas,Costa,10.0
2020-11-04,23.7,29.0,20.6,0.0,0.0,4.96,23.45,21.3,Guayaquil,Guayas,Costa,10.0
2020-11-05,23.4,29.1,20.3,0.0,0.0,4.73,21.75,20.7,Guayaquil,Guayas,Costa,10.0
2020-11-06,23.6,30.3,20.6,0.0,0.0,4.96,23.39,21.6,Guayaquil,Guayas,Costa,10.0
2020-11-07,23.3,29.1,20.6,0.0,0.0,4.38,20.64,21.2,Guayaquil,Guayas,Costa,10.0
2020-11-08,23.7,29.3,20.6,0.0,0.0,5.06,23.36,21.3,Guayaquil,Guayas,Costa,10.0
2020-11-09,23.1,29.5,19.3,0.0,0.0,5.11,23.96,19.0,Guayaquil,Guayas,Costa,10.0
2020-11-10,22.9,28.3,20.2,0.0,0.0,5.0,23.09,21.9,Guayaquil,Guayas,Costa,10.0
2020-11-11,22.7,28.0,19.8,0.0,0.0,5.14,25.17,20.9,Guayaquil,Guayas,Costa,10.0
2020-11-12,22.8,28.0,20.2,0.0,0.0,4.72,22.04,23.0,Guayaquil,Guayas,Costa,10.0
2020-11-13,23.4,29.8,19.5,0.0,0.0,5.42,25.45,19.7,Guayaquil,Guayas,Costa,10.0
2020-11-14,23.2,28.6,20.0,0.0,0.0,4.97,23.1,20.1,Guayaquil,Guayas,Costa,10.0
2020-11-15,23.2,27.9,20.8,0.0,0.0,4.12,17.76,19.9,Guayaquil,Guayas,Costa,10.0
2020-11-16,23.6,29.1,19.8,0.0,0.0,4.36,19.78,16.6,Guayaquil,Guayas,Costa,10.0
2020-11-17,24.1,29.8,20.7,0.0,0.0,4.7,21.05,19.4,Guayaquil,Guayas,Costa,10.0
2020-11-18,24.0,30.8,20.9,0.0,0.0,3.97,16.74,21.8,Guayaquil,Guayas,Costa,10.0
2020-11-19,23.9,27.9,21.6,0.5,5.0,3.52,14.76,19.5,Guayaquil,Guayas,Costa,10.0
2020-11-20,24.4,30.0,21.6,0.8,4.0,4.69,21.39,21.7,Guayaquil,Guayas,Costa,10.0
2020-11-21,24.1,29.7,20.9,0.0,0.0,4.56,21.11,20.9,Guayaquil,Guayas,Costa,10.0
2020-11-22,24.1,30.6,21.2,0.0,0.0,4.02,18.07,17.0,Guayaquil,Guayas,Costa,10.0
2020-11-23,23.8,29.9,21.0,0.0,0.0,4.29,19.13,23.2,Guayaquil,Guayas,Costa,10.0
2020-11-24,23.7,29.2,21.0,0.0,0.0,4.57,20.83,19.2,Guayaquil,Guayas,Costa,10.0
2020-11-25,24.3,30.5,20.5,0.0,0.0,5.4,24.58,20.8,Guayaquil,Guayas,Costa,10.0
2020-11-26,24.8,30.7,20.8,0.0,0.0,5.31,24.02,20.5,Guayaquil,Guayas,Costa,10.0
2020-11-27,24.2,28.7,22.0,0.0,0.0,4.02,17.0,18.2,Guayaquil,Guayas,Costa,10.0
2020-11-28,25.0,30.5,21.6,0.0,0.0,4.14,18.17,18.9,Guayaquil,Guayas,Costa,10.0
2020-11-29,24.7,28.9,22.5,0.0,0.0,3.47,14.16,17.4,Guayaquil,Guayas,Costa,10.0
2020-11-30,24.3,27.4,22.6,0.0,0.0,3.52,14.97,15.7,Guayaquil,Guayas,Costa,10.0
2020-12-01,25.0,29.5,22.0,0.4,2.0,4.07,17.84,16.4,Guayaquil,Guayas,Costa,10.0
2020-12-02,24.5,28.7,21.7,1.1,5.0,3.72,16.68,17.4,Guayaquil,Guayas,Costa,10.0
2020-12-03,24.3,28.5,21.9,0.0,0.0,3.6,15.77,18.5,Guayaquil,Guayas,Costa,10.0
2020-12-04,24.4,28.9,21.7,1.9,8.0,3.64,16.5,17.6,Guayaquil,Guayas,Costa,10.0
2020-12-05,23.2,25.6,21.9,4.0,14.0,2.13,8.99,13.7,Guayaquil,Guayas,Costa,10.0
2020-12-06,24.3,29.3,21.0,0.0,0.0,4.05,19.08,15.0,Guayaquil,Guayas,Costa,10.0
2020-12-07,24.4,28.3,21.7,0.1,1.0,3.96,18.32,16.2,Guayaquil,Guayas,Costa,10.0
2020-12-08,24.7,28.9,22.2,0.2,1.0,3.27,14.36,13.6,Guayaquil,Guayas,Costa,10.0
2020-12-09,25.7,31.4,22.3,5.2,4.0,4.24,19.49,15.7,Guayaquil,Guayas,Costa,10.0
2020-12-10,24.3,27.7,22.9,39.3,11.0,3.33,16.11,16.9,Guayaquil,Guayas,Costa,10.0
2020-12-11,23.9,26.8,22.0,0.3,3.0,3.29,16.15,17.3,Guayaquil,Guayas,Costa,10.0
2020-12-12,24.7,28.2,21.8,0.0,0.0,4.04,19.98,13.0,Guayaquil,Guayas,Costa,10.0
2020-12-13,25.2,30.1,22.3,0.0,0.0,4.23,19.73,13.7,Guayaquil,Guayas,Costa,10.0
2020-12-14,24.6,28.3,22.4,0.5,4.0,3.05,13.7,13.2,Guayaquil,Guayas,Costa,10.0
2020-12-15,24.5,27.8,22.5,1.2,6.0,3.2,14.67,12.8,Guayaquil,Guayas,Costa,10.0
2020-12-16,24.3,27.4,22.5,0.3,2.0,3.31,15.09,15.7,Guayaquil,Guayas,Costa,10.0
2020-12-17,24.1,26.8,21.9,1.8,6.0,3.09,14.52,17.1,Guayaquil,Guayas,Costa,10.0
2020-12-18,24.6,28.6,22.0,1.4,5.0,3.69,17.39,17.4,Guayaquil,Guayas,Costa,10.0
2020-12-19,24.7,29.3,22.2,0.0,0.0,4.09,19.1,17.3,Guayaquil,Guayas,Costa,10.0
2020-12-20,24.9,29.7,21.6,0.0,0.0,4.6,22.09,14.6,Guayaquil,Guayas,Costa,10.0
2020-12-21,25.1,29.5,22.2,0.0,0.0,4.03,18.16,16.6,Guayaquil,Guayas,Costa,10.0
2020-12-22,25.2,29.4,22.2,0.0,0.0,4.06,18.23,15.0,Guayaquil,Guayas,Costa,10.0
2020-12-23,25.6,29.9,22.9,0.0,0.0,3.96,17.29,17.8,Guayaquil,Guayas,Costa,10.0
2020-12-24,25.4,30.2,22.5,0.1,1.0,4.4,19.67,18.0,Guayaquil,Guayas,Costa,10.0
2020-12-25,24.6,27.8,22.2,2.9,5.0,2.69,10.71,15.5,Guayaquil,Guayas,Costa,10.0
2020-12-26,24.4,28.6,22.3,10.6,8.0,3.03,13.83,13.2,Guayaquil,Guayas,Costa,10.0
2020-12-27,24.7,29.4,21.9,2.4,10.0,4.07,18.8,13.4,Guayaquil,Guayas,Costa,10.0
2020-12-28,25.0,29.9,22.0,0.2,1.0,4.25,19.21,15.3,Guayaquil,Guayas,Costa,10.0
2020-12-29,25.5,30.8,21.8,0.0,0.0,4.94,22.36,14.8,Guayaquil,Guayas,Costa,10.0
2020-12-30,25.5,29.5,22.7,1.3,8.0,3.63,16.4,12.2,Guayaquil,Guayas,Costa,10.0
2020-12-31,25.4,29.5,22.6,1.6,7.0,3.12,14.0,11.9,Guayaquil,Guayas,Costa,10.0
2021-01-01,24.7,28.1,22.8,0.9,7.0,2.88,12.37,16.2,Guayaquil,Guayas,Costa,10.0
2021-01-02,25.3,29.7,22.1,0.1,1.0,3.84,16.79,14.5,Guayaquil,Guayas,Costa,10.0
2021-01-03,26.1,31.3,22.4,0.7,6.0,4.61,20.33,14.3,Guayaquil,Guayas,Costa,10.0
2021-01-04,23.4,25.3,22.3,13.8,16.0,2.19,9.56,12.7,Guayaquil,Guayas,Costa,10.0
2021-01-05,24.5,28.8,22.1,1.1,6.0,4.32,20.45,16.4,Guayaquil,Guayas,Costa,10.0
2021-01-06,24.9,29.7,21.7,5.5,8.0,4.25,19.95,13.1,Guayaquil,Guayas,Costa,10.0
2021-01-07,25.0,28.9,21.9,0.0,0.0,3.71,17.3,15.5,Guayaquil,Guayas,Costa,10.0
2021-01-08,25.3,28.8,22.9,0.4,4.0,3.31,14.97,15.6,Guayaquil,Guayas,Costa,10.0
2021-01-09,25.4,29.0,22.8,3.7,12.0,3.87,18.13,10.1,Guayaquil,Guayas,Costa,10.0
2021-01-10,25.7,28.6,23.1,0.7,6.0,3.42,15.15,12.4,Guayaquil,Guayas,Costa,10.0
2021-01-11,26.0,29.7,23.3,0.2,2.0,3.7,16.72,11.3,Guayaquil,Guayas,Costa,10.0
2021-01-12,26.3,30.1,23.2,0.0,0.0,4.09,17.88,15.5,Guayaquil,Guayas,Costa,10.0
2021-01-13,26.5,30.7,23.8,0.2,2.0,4.37,18.25,18.1,Guayaquil,Guayas,Costa,10.0
2021-01-14,26.1,29.4,23.1,2.1,7.0,3.98,17.43,12.9,Guayaquil,Guayas,Costa,10.0
2021-01-15,25.7,29.4,23.6,16.2,13.0,3.49,16.5,10.7,Guayaquil,Guayas,Costa,10.0
2021-01-16,25.0,26.5,24.1,19.1,23.0,2.37,11.61,10.8,Guayaquil,Guayas,Costa,10.0
2021-01-17,25.5,28.4,23.5,2.8,13.0,3.14,15.06,9.4,Guayaquil,Guayas,Costa,10.0
2021-01-18,24.8,27.1,23.5,9.5,16.0,2.52,12.06,11.5,Guayaquil,Guayas,Costa,10.0
2021-01-19,24.9,27.1,23.8,1.9,10.0,2.38,11.26,10.1,Guayaquil,Guayas,Costa,10.0
2021-01-20,25.6,28.4,23.8,1.2,9.0,3.69,17.77,10.7,Guayaquil,Guayas,Costa,10.0
2021-01-21,25.4,28.1,23.3,1.7,7.0,3.48,16.63,11.2,Guayaquil,Guayas,Costa,10.0
2021-01-22,25.5,28.2,23.5,4.3,11.0,3.54,17.18,8.3,Guayaquil,Guayas,Costa,10.0
2021-01-23,25.6,28.7,23.2,0.8,5.0,3.8,18.37,9.9,Guayaquil,Guayas,Costa,10.0
2021-01-24,25.0,27.2,23.9,19.8,19.0,2.48,11.89,10.2,Guayaquil,Guayas,Costa,10.0
2021-01-25,25.2,27.0,23.4,0.9,9.0,2.93,13.92,12.9,Guayaquil,Guayas,Costa,10.0
2021-01-26,25.9,28.2,24.0,3.5,9.0,3.46,16.29,9.7,Guayaquil,Guayas,Costa,10.0
2021-01-27,25.6,27.9,24.0,7.2,14.0,3.08,14.55,9.5,Guayaquil,Guayas,Costa,10.0
2021-01-28,25.4,28.2,23.9,16.2,18.0,3.11,14.78,8.0,Guayaquil,Guayas,Costa,10.0
2021-01-29,25.6,28.1,23.9,11.0,16.0,2.77,13.0,8.2,Guayaquil,Guayas,Costa,10.0
2021-01-30,25.5,27.8,24.3,4.6,16.0,3.04,14.73,11.2,Guayaquil,Guayas,Costa,10.0
2021-01-31,25.8,28.0,24.2,0.9,9.0,3.81,18.39,12.9,Guayaquil,Guayas,Costa,10.0
2021-02-01,26.0,29.6,23.7,0.0,0.0,3.87,18.24,10.0,Guayaquil,Guayas,Costa,10.0
2021-02-02,25.6,27.8,23.9,1.1,6.0,2.78,13.05,7.9,Guayaquil,Guayas,Costa,10.0
2021-02-03,25.6,28.0,24.1,4.8,14.0,3.03,14.06,12.8,Guayaquil,Guayas,Costa,10.0
2021-02-04,25.9,28.3,24.1,0.6,5.0,3.72,17.82,13.2,Guayaquil,Guayas,Costa,10.0
2021-02-05,25.7,27.6,24.2,3.2,12.0,3.11,15.02,13.4,Guayaquil,Guayas,Costa,10.0
2021-02-06,26.1,29.5,24.0,1.7,6.0,3.65,17.42,8.4,Guayaquil,Guayas,Costa,10.0
2021-02-07,26.1,28.4,24.6,0.6,3.0,3.41,15.88,11.5,Guayaquil,Guayas,Costa,10.0
2021-02-08,26.9,30.1,24.0,0.1,1.0,4.36,20.74,12.1,Guayaquil,Guayas,Costa,10.0
2021-02-09,26.1,28.6,24.5,25.3,20.0,3.3,16.02,8.8,Guayaquil,Guayas,Costa,10.0
2021-02-10,25.8,28.0,24.2,16.3,19.0,3.22,15.69,11.6,Guayaquil,Guayas,Costa,10.0
2021-02-11,25.1,26.5,23.9,38.8,20.0,1.88,8.45,10.0,Guayaquil,Guayas,Costa,10.0
2021-02-12,25.7,27.9,24.0,2.4,15.0,3.14,15.6,10.1,Guayaquil,Guayas,Costa,10.0
2021-02-13,26.8,30.0,24.3,2.4,12.0,4.15,20.03,6.4,Guayaquil,Guayas,Costa,10.0
2021-02-14,25.7,28.7,23.8,18.9,24.0,3.38,16.39,9.8,Guayaquil,Guayas,Costa,10.0
2021-02-15,25.0,26.3,23.6,34.6,20.0,1.97,8.98,9.7,Guayaquil,Guayas,Costa,10.0
2021-02-16,26.3,29.9,23.5,2.1,6.0,4.22,20.78,10.7,Guayaquil,Guayas,Costa,10.0
2021-02-17,26.8,30.6,24.0,1.2,4.0,4.93,23.49,9.0,Guayaquil,Guayas,Costa,10.0
2021-02-18,26.5,29.8,24.1,1.9,11.0,4.32,20.51,12.2,Guayaquil,Guayas,Costa,10.0
2021-02-19,25.8,28.8,24.2,4.0,15.0,3.16,14.58,9.7,Guayaquil,Guayas,Costa,10.0
2021-02-20,25.4,28.3,23.9,5.2,21.0,3.49,16.64,9.7,Guayaquil,Guayas,Costa,10.0
2021-02-21,25.6,28.0,23.4,1.6,11.0,3.92,19.04,10.1,Guayaquil,Guayas,Costa,10.0
2021-02-22,25.1,28.1,23.5,1.1,7.0,3.17,14.64,9.5,Guayaquil,Guayas,Costa,10.0
2021-02-23,25.7,28.4,23.3,0.2,2.0,4.02,19.18,11.2,Guayaquil,Guayas,Costa,10.0
